,product_id,title,brand,category,description,price
60,1061851044,"Asus Transformer Book T100TA Tablet 9W PowerFast Folding Blade Wall Charger plus Micro-USB Cable Kit for Accelerated Charging! 1.8A/1,800mah (Black)",Factory Direct,Electronics > Computers & Accessories > Tablet Accessories > Chargers & Adapters,"Asus Transformer Book T100TA Tablet 9W PowerFast Folding Blade Wall Charger plus Micro-USB Cable Kit for Accelerated Charging! 1.8A/1,800mah (Black)  This Factory Direct product is with no logo from the actual manufacturer, authentic, original, and how we deliver you a 100% quality item, at a FRACTION of the retail price!",
61,106029849X,Samsung SM-P905VZKAVZW MHL/Micro-USB to HDMI High Speed Adapter! Fast digital conversion to HDMI using the official MHL 2.0 chipset. (BULK PACKAGING),MHL Tech,Electronics > Computers &amp; Accessories > Computer Accessories &amp; Peripherals > Cables &amp; Interconnects > USB Cables,"Samsung SM-P905VZKAVZW MHL/Micro-USB to HDMI High Speed Adapter! Fast digital conversion to HDMI using the official MHL 2.0 chipset. (BULK PACKAGING)  This Factory Direct product is from the actual manufacturer, sometimes it's sourced one stage before logo application. Authentic &amp; original quality is how we deliver you a 100% quality item, at a FRACTION of the retail cost!",
62,1060714787,Genuine 1A Verizon Wireless Ellipsis 7 Tablet Quick Charger with Detachable High Power Micro-USB 2.0 Data Sync Cable! (110v-240v),Factory Direct,Electronics > Computers &amp; Accessories > Tablet Accessories > Chargers &amp; Adapters,Genuine 1A Verizon Wireless Ellipsis 7 Tablet Quick Charger with Detachable High Power Micro-USB 2.0 Data Sync Cable! (110v-240v),
63,1061857794,"Amazon Kindle Fire HD (2013) Tablet 9W PowerFast Folding Blade Wall Charger plus Micro-USB Cable Kit for Accelerated Charging! 1.8A/1,800mah (Black)",Factory Direct,Electronics > Computers &amp; Accessories > Tablet Accessories > Chargers &amp; Adapters,"Amazon Kindle Fire HD (2013) Tablet 9W PowerFast Folding Blade Wall Charger plus Micro-USB Cable Kit for Accelerated Charging! 1.8A/1,800mah (Black)  This Factory Direct product is with no logo from the actual manufacturer, authentic, original, and how we deliver you a 100% quality item, at a FRACTION of the retail price!",
64,1061834212,"Amazon Kindle Fire HDX 7 Tablet 9W PowerFast Folding Blade Wall Charger plus Micro-USB Cable Kit for Accelerated Charging! 1.8A/1,800mah (Black)",Factory Direct,Electronics > Computers & Accessories > Tablet Accessories > Chargers & Adapters,"Amazon Kindle Fire HDX 7 Tablet 9W PowerFast Folding Blade Wall Charger plus Micro-USB Cable Kit for Accelerated Charging! 1.8A/1,800mah (Black)  This Factory Direct product is with no logo from the actual manufacturer, authentic, original, and how we deliver you a 100% quality item, at a FRACTION of the retail price!",
65,1061802949,"Acer iconia A3 Tablet 9W PowerFast Folding Blade Wall Charger plus Micro-USB Cable Kit for Accelerated Charging! 1.8A/1,800mah (Black)",Factory Direct,Electronics > Computers & Accessories > Tablet Accessories > Chargers & Adapters,"Acer iconia A3 Tablet 9W PowerFast Folding Blade Wall Charger plus Micro-USB Cable Kit for Accelerated Charging! 1.8A/1,800mah (Black)  This Factory Direct product is with no logo from the actual manufacturer, authentic, original, and how we deliver you a 100% quality item, at a FRACTION of the retail price!",
66,1061834328,"Amazon Kindle Fire HDX 8.9 Tablet 9W PowerFast Folding Blade Wall Charger plus Micro-USB Cable Kit for Accelerated Charging! 1.8A/1,800mah (Black)",Factory Direct,Electronics > Computers &amp; Accessories > Tablet Accessories > Chargers &amp; Adapters,"Amazon Kindle Fire HDX 8.9 Tablet 9W PowerFast Folding Blade Wall Charger plus Micro-USB Cable Kit for Accelerated Charging! 1.8A/1,800mah (Black)  This Factory Direct product is with no logo from the actual manufacturer, authentic, original, and how we deliver you a 100% quality item, at a FRACTION of the retail price!",
67,1182702627,"Bluetooth Headphones, Bluetooth V4.1+EDR Wireless Headphones HD Stereo Noise Canceling Sweatproof Sport Earphones for Most Smartphones, Samsung S9/S9p/S8 Note 8/7",CORNMI,Electronics > Headphones > Earbud Headphones,"<b>Color: white</b><br /> <b> Please Note This Stereo Sound Bluetooth Headset are perfect for Travel or Office Home Use, can be used as sports earphones. But not ideal for Strenuous Exercise. </b><br /> <b>Specifications: </b><br /> Bluetooth Version: Bluetooth V4.1+ EDR<br /> Battery: Rechargeable lithium-polymer battery<br /> Bluetooth Profile: A2DP/AVRCP/HSP/HFP/APT-X<br /> Charging time: Approximately 1.5 hours<br /> Talk time: about 3.5 hours<br /> Playing time: about 3.5 hours<br /> Standby time: up to 180 hours<br />",$14.99
68,134048160X,Cute Car Shape 2.4GHz USB Receiver Mice Wireless 10M Sensor Range Optical Mouse,new brand,"Electronics > Computers &amp; Accessories > Computer Accessories &amp; Peripherals > Keyboards, Mice &amp; Accessories > Mice","Introduction:
 Wonderful optical mouse. Lovely outlook with compact shape design. Best choice for you. Such optical mouse is designed with reliable optical technology, convenient to use. 

Features:
 1.Designed with reliable optical technology
 2.Convenient to use, easy navigation
 3.The mouse gives smooth and precise motion on any surface
 4.It has high resolution which gives you precise movement

Specifications:
 1. 100% new and high quality
 2. Ergonomics design, good for health
 3. USB receiver, plug and use, no driver
 4. 2.4GHz wireless transmission
 5. Resolution: 400DPI/800DPI/1600DPI
 6. Sensor range: 10 meter
 7. Buttons can be used over eight million times
 8. Work for Windows98/2000/2003/Me/xp/vista.windows7
9. Power Supply: 2 x AAA Battery (not included)",
69,1348510390,Replacement Keyboard for Toshiba Satellite C650 C655 C660 C665 L750 L770,new brand,"Electronics > Computers &amp; Accessories > Computer Accessories &amp; Peripherals > Keyboards, Mice &amp; Accessories > Keyboards","Description:

This is a replacement keyboard for the Toshiba Satellite C650 Disassemble and replace your keyboard if you experience issues such as stick keys, and faulty or unresponsive strokes, so you can enjoy the best your laptop has to offer. It's a perfect replacement that provides the same quality and performance as the original.

Specifications:
Compatible with:  Toshiba Satellite +Pro C650 C655 C660 C665 L650 L655 L670 L750 L770
Color: Black 
Layout:US
Caution: Please seek a professional if you are unfamiliar with the installation process to avoid unintended damage to your laptop.
Accessory ONLY, does not come with installation instructions
Weight: 8.80 oz",$14.08
70,1400501741,"Nook HD+ 9"" 16GB Wi-Fi Color Tablet",Barnes &amp; Noble,Electronics > Computers &amp; Accessories > Computers &amp; Tablets > Tablets,"Amazing HD display for movies, mags &amp; apps Light, thin &amp; super portable Over illion books to browse No annoying ads Comes with free power adapter Amazing HD display for movies, mags &amp; apps Light, thin &amp; super portable Over 3million books to browse No annoying ads Comes with free power adapter 1.5 GHz OMAP4470 Dual-Core Processor Stunning 9-Inch Display with 1080p Full HD, 1920 x 1280 pixel resolution, 256 PPI Extra-long battery life - up to 10 hours of reading; up to 9 hours of video 16GB total memory of which approximately 13GB is available to store user content. Universal 3.5 mm stereo headphone jack, 30 Pin Port for charging and connecting to a computer (HDMI Compatible), Expandable microSD slot",
71,1400501539,Barnes and Noble BNTV400RB Nook HD 16GB 7in Tablet CPO SmokeGrey  Refurbished,Nook,Electronics > Computers &amp; Accessories > Computers &amp; Tablets > Tablets,,
72,1400501466,"Barnes &amp; Noble NOOK Tablet 16gb (Color, BNTV250)",Barnes &amp; Noble,Electronics > Computers &amp; Accessories > Computers &amp; Tablets > Tablets,"With the ENHANCED Duo-boot Nook Color you get the best of both worlds. You get the Nook Color which was recently won CNET Editors' Choice Award. The Nook Color is everything you want in an E-reader with all the extras you want.
Plus, you get a more useful full Android operating system to make your e-reader a tablet. It has full access to the Android Market, so you can install all sorts of apps and games. You will have access to thousands of free e-books, the Kindle apps, popular games, Pandora, etc. The fact that it is soft rooted to the full android operating system means that this device is capable of doing much more than the regular and very limited Nook Color",
73,1400697492,"Samsung Galaxy Tab 4 NOOK Edition 8GB Tablet WIFI (7-Inch, WHITE) SM-T230NU",Barnes &amp; Noble,Electronics > Computers &amp; Accessories > Computers &amp; Tablets > Tablets,"Nook award-winning reading experience integrated with a full-featured, high-performance tablet.<br /><br /> Choose from over 3 million books, and get instant access to top lists, curated collections, and expert recommendations to help you find your next great read.<br /><br />Height: 7.36"" (187 mm) Width: 4.25"" (108 mm) Depth: 0.35"" (8.9 mm) Weight: 9.74 oz (276g)<br /><br /> 1280 x 800 Pixel Resolution 216 ppi <br /><br /> Wireless connectivity via Wi-Fi (802.11 a/b/g/n)<br /><br /> Micro-USB 2.0<br /> 3.5 mm headset jack<br /> microSD slot<br />Audio: M4A, 3GA, AAC, MP3, FLAC, WAV, OGG, AAC Video: MP4, 3GP, WMV, ASF, AVI, FLV, MKV, WEBM Gallery (pictures): JPEG, GIF, PNG, BMP Reader/Other: PDF, ePUB, DRP, ePIB, HWP, HWT, HML, HWPX, DOC, DOCX, TXT, RTF, DOT, DOTX, HWDT, XLSX, XLSB, XLS, XLSM, XLTX, XLTM, XLT, CELL, HCDT, PRN, TXT, CSV, TSV, HTML, HTM, PPTX, PPT, POTX, THMX, SHOW, HSDT, HTHEME<br /><br /> IN THE BOX:<br /> Samsung Galaxy Tab 4 NOOK<br /> Power adapter<br /> Micro-USB Cable",
74,140069938X,"NOOK HD 7"" 16GB Tablet Snow (White Color)",Nook,Electronics > Computers &amp; Accessories > Computers &amp; Tablets > Tablets,Working condition. Minor scratches on screen but nothing visible while screen is on. Minor crack on bottom left of the tablet but it's nothing serious.,
75,1400699169,Barnes &amp; Noble NOOK HD+ Tablet 32GB Slate (BNTV600-32GB),Barnes &amp; Noble,Electronics > Computers &amp; Accessories > Computers &amp; Tablets > Tablets,"NOOK HD+World's Lightest and Lowest Priced Full HD Tablet- Brilliant 9"" HD Display - Up to 1080p for movies, magazines &amp;amp; more, 1920 x 1280 Displays Full HD @ 1080p, 256 pixels per inch- The Lightest Tablet Of Its Kind - Just 18.2 ounces- Lightning Fast With a 1.5 GHz processor Incredible Reading and EntertainmentCrisp Text &amp;amp; Beautiful Graphics Experience books, magazines &amp;amp; catalogs in stunning HD.- A Joy To Hold Designed to fit naturally in your hand so you or your child can relax and read for hours.- First Tablet Designed for Both Personal Use and the Whole Family to Share Like Having Multiple Devices in One. Individual profiles instantly personalize your NOOK for each member of the family so that everyone can enjoy their very own library.- No Annoying Ads, and Power Adapter Included With a Massive Selection of Reading &amp;amp; Entertainment- Over 3 Million Books 1 million titles are free; sample books for free.- Top Apps for Everyone The hottest games and must-have lifestyle and learning apps.- The Best Interactive Kids' Books Built-in activities and fun animations let kids make the most of their screen time.- Personalized Recommendations Discover something new to enjoy with Your NOOK Today or one of +300 NOOK Channels- Always Free In-Store NOOK Support With over 700 stores, come in any time and get help from our expert booksellers for technical assistance and reading advice &amp;amp; recommendations- HD Movies &amp;amp; TV Shows Huge selection from top...",$89.55
76,1412756693,Dena Designs Stationery and Keepsake Box with drawer - 144-Pc. Set,CulaLuva,Electronics > Computers &amp; Accessories > Laptop Accessories > Chargers &amp; Adapters,"The fine art of letter writing gets designer flair with our boxed stationery set. Both the keepsake paperboard box and stationery inside feature beautiful floral designs.Top opens to reveal 24 notecards and 48 envelope seals. And with four styles of folded 6"" x 4"" cards, theyre ideal for sending quick greetings. Front pull-out drawer contains 24 letter-perfect, patterned sheets of paper with 48 lined envelopes. About 10"" x 7"".",
77,1440490899,The Chrome Book,C H Rome,Electronics > Computers &amp; Accessories > Computers &amp; Tablets,,
78,1450799787,Bluetooth Workout Headphones for Running and Gym with Wireless Earbuds and Built in Mic for Hands Free Calling by Arena Club,Enter The Arena,Electronics > Headphones > Earbud Headphones,"<b>True High Definition Sound:</b><br />With CVC 6.0 noise cancellation technology, Safari bluetooth headphone intelligently filters out background noise for sound transmission in busy and noisy environments. The latest Bluetooth 4.1 technology features faster &amp; stable signal, clearer sound quality and lower power consumption.<br /><br /><b>Sweat Proof Protection:</b><br />IPX7 water resistant material prevents headphone damage when you are getting drenched in sweat after a grueling workout.<br /><br /><b>Long Battery Life:</b><br />Up to 6 hours of continuous music/talk time and up to 100 hours of standby with a single charge so you can spend more time listening to music and less time charging.<br /><br /><b>Stylish and Ergonomic Design:</b><br />With a choice between small, medium or large size ear tips, you are bound to have a secure fit that stays in place whether you are running or working out.<br /><br /><b>Universally Compatible:</b><br />Works with all bluetooth enabled devices.",
